1:Timestamp,1:Sync,1:Aux,1:Fx,1:Fy,1:Fz,1:Mx,1:My,1:Mz,1:COPx,1:COPy,2:Timestamp,2:Sync,2:Aux,2:Fx,2:Fy,2:Fz,2:Mx,2:My,2:Mz,2:COPx,2:COPy
0.000000,0.000000,0.000000,71.312057,72.447632,1066.881470,1358.954590,532.647278,-121.502846,-0.499256,1.273763,0.000000,0.000000,0.000000,-1.611221,4.347275,14.530640,14.796753,-4.205139,4.737710,0.289398,1.018314
0.000000,0.000000,0.000000,75.584534,77.788231,1069.322876,1359.442871,532.891418,-128.705017,-0.498345,1.271312,0.000000,0.000000,0.000000,-2.679341,1.753271,21.549805,27.247925,-6.768616,5.225993,0.314092,1.264416
0.000000,0.000000,0.000000,81.077721,81.602943,1072.069458,1362.616699,534.722473,-136.761688,-0.498776,1.271015,0.000000,0.000000,0.000000,-2.068987,0.837740,23.075684,32.130737,-7.256897,5.836348,0.314482,1.392407
0.000000,0.000000,0.000000,86.113144,81.755531,1073.595337,1368.231934,537.163879,-142.254883,-0.500341,1.274439,0.000000,0.000000,0.000000,-2.984518,2.821390,21.549805,25.783081,-6.646545,8.155693,0.308427,1.196442
0.000000,0.000000,0.000000,90.080444,80.382240,1077.562622,1374.579590,538.995056,-146.527344,-0.500198,1.275638,0.000000,0.000000,0.000000,-4.968169,3.431745,20.023926,19.679565,-5.792053,9.986755,0.289257,0.982803
0.000000,0.000000,0.000000,93.132217,79.924469,1083.055786,1378.485840,540.581970,-151.166046,-0.499127,1.272775,0.000000,0.000000,0.000000,-7.562173,-0.535557,16.361816,19.435425,-4.693420,10.841249,0.286852,1.187853
0.000000,0.000000,0.000000,96.031395,79.008942,1085.192017,1379.950684,541.802673,-154.584015,-0.499269,1.271619,0.000000,0.000000,0.000000,-10.003589,-5.570978,10.868530,13.820190,-3.106506,11.207462,0.285826,1.271579
0.000000,0.000000,0.000000,98.472809,75.957169,1083.360962,1379.218262,541.802673,-155.804749,-0.500113,1.273092,0.000000,0.000000,0.000000,-11.376885,-8.622747,5.985718,0.880615,-1.763733,10.963322,0.000000,0.000000
0.000000,0.000000,0.000000,98.625397,71.074341,1081.224731,1376.532715,540.826111,-155.438538,-0.500198,1.273124,0.000000,0.000000,0.000000,-12.750181,-9.843456,-0.117798,-9.617432,-1.031311,10.841249,0.000000,0.000000
0.000000,0.000000,0.000000,97.099518,65.886330,1079.393677,1374.091309,539.971619,-152.752960,-0.500255,1.273021,0.000000,0.000000,0.000000,-14.276067,-8.622747,-5.000610,-12.058838,-0.665100,11.207462,0.000000,0.000000
0.000000,0.000000,0.000000,94.658096,60.698318,1078.478149,1373.358887,539.971619,-147.992218,-0.500679,1.273423,0.000000,0.000000,0.000000,-15.954540,-4.960623,-7.442017,-13.523682,-0.665100,12.428171,0.000000,0.000000
0.000000,0.000000,0.000000,92.064095,56.120667,1080.004028,1376.776855,540.948181,-142.987305,-0.500876,1.274789,0.000000,0.000000,0.000000,-15.649364,-0.688146,-8.052368,-17.918213,-0.909241,12.306099,0.000000,0.000000
0.000000,0.000000,0.000000,90.080444,53.984428,1083.971313,1379.462402,542.657166,-139.691376,-0.500619,1.272600,0.000000,0.000000,0.000000,-12.139828,0.837740,-7.442017,-18.162354,-0.787170,8.521906,0.000000,0.000000
0.000000,0.000000,0.000000,87.486443,53.984428,1088.243774,1378.485840,544.488220,-136.395477,-0.500337,1.266707,0.000000,0.000000,0.000000,-7.256996,-0.535557,-5.610962,-11.082275,-0.054749,2.906649,0.000000,0.000000
0.000000,0.000000,0.000000,82.756195,54.289604,1090.074829,1375.800293,544.976501,-131.268509,-0.499944,1.262115,0.000000,0.000000,0.000000,-2.984518,-0.840734,1.102905,-1.072510,-0.054749,-0.999617,0.000000,0.000000
0.000000,0.000000,0.000000,76.194893,55.052544,1089.159302,1371.161621,543.755798,-124.066330,-0.499244,1.258917,0.000000,0.000000,0.000000,-1.306044,1.295506,10.868530,8.448975,-2.129944,-0.877546,0.195974,0.777380
0.000000,0.000000,0.000000,69.480995,56.578430,1087.633423,1367.987793,541.924744,-116.009659,-0.498260,1.257766,0.000000,0.000000,0.000000,-1.916398,3.126567,19.413574,21.632690,-5.303772,1.563869,0.273199,1.114307
0.000000,0.000000,0.000000,63.987812,57.493965,1087.938599,1369.208496,540.948181,-109.051620,-0.497223,1.258535,0.000000,0.000000,0.000000,-1.000867,3.584332,23.686035,32.130737,-7.378967,2.906649,0.311532,1.356527
0.000000,0.000000,0.000000,60.630867,55.968079,1087.938599,1370.673340,540.826111,-104.535004,-0.497111,1.259881,0.000000,0.000000,0.000000,1.898314,4.499864,20.939453,28.712769,-6.890686,3.394932,0.329077,1.371228
0.000000,0.000000,0.000000,60.325691,53.068893,1086.717896,1371.161621,541.314392,-103.802574,-0.498119,1.261746,0.000000,0.000000,0.000000,6.018204,5.415395,15.446289,18.458862,-4.937561,1.930082,0.319660,1.195035
0.000000,0.000000,0.000000,61.546398,50.932655,1086.412720,1369.452637,541.558533,-105.877777,-0.498483,1.260527,0.000000,0.000000,0.000000,10.138094,3.736921,10.868530,13.820190,-2.862366,-2.220325,0.263363,1.271579
0.000000,0.000000,0.000000,63.987812,50.474892,1083.666138,1365.546387,541.070251,-108.807480,-0.499296,1.260117,0.000000,0.000000,0.000000,11.511390,0.227386,5.680542,11.622925,-0.420959,-4.905882,0.000000,0.000000
0.000000,0.000000,0.000000,66.429230,51.390419,1078.172974,1359.931152,539.971619,-111.615105,-0.500821,1.261329,0.000000,0.000000,0.000000,9.527740,-2.671797,2.323608,3.810303,0.799744,-3.929316,0.000000,0.000000
0.000000,0.000000,0.000000,67.039581,53.526657,1075.121216,1355.536377,538.995056,-112.835815,-0.501334,1.260822,0.000000,0.000000,0.000000,5.560438,-4.045092,0.492554,-6.199463,0.311462,-0.877546,0.000000,0.000000
0.000000,0.000000,0.000000,66.734406,55.205132,1074.816040,1356.268799,538.872986,-112.713745,-0.501363,1.261861,0.000000,0.000000,0.000000,2.661257,-3.739916,-2.254028,-9.617432,-0.665100,0.831445,0.000000,0.000000
0.000000,0.000000,0.000000,67.955109,55.205132,1076.952271,1361.151855,539.727478,-113.934456,-0.501162,1.263892,0.000000,0.000000,0.000000,2.661257,-1.145911,-5.305786,-9.861572,-0.909241,-0.145122,0.000000,0.000000
0.000000,0.000000,0.000000,70.854294,55.052544,1081.835083,1367.255371,541.070251,-118.084862,-0.500141,1.263830,0.000000,0.000000,0.000000,3.576787,2.668801,-6.526489,-13.035400,-0.543030,-1.609971,0.000000,0.000000
0.000000,0.000000,0.000000,75.126770,55.815491,1087.328247,1372.138184,542.046814,-124.310471,-0.498513,1.261936,0.000000,0.000000,0.000000,4.644907,4.499864,-6.526489,-15.965088,-0.176819,-3.807245,0.000000,0.000000
0.000000,0.000000,0.000000,79.399246,57.036194,1090.685181,1373.847168,542.779236,-130.047791,-0.497650,1.259618,0.000000,0.000000,0.000000,5.713027,2.668801,-5.305786,-11.082275,0.189392,-7.225227,0.000000,0.000000
0.000000,0.000000,0.000000,81.688080,57.799141,1091.295532,1374.579590,543.511658,-132.489212,-0.498043,1.259585,0.000000,0.000000,0.000000,5.102673,0.837740,-1.948853,-2.293213,0.311462,-8.690077,0.000000,0.000000
0.000000,0.000000,0.000000,81.077721,58.714668,1090.990356,1373.847168,543.877869,-131.512650,-0.498518,1.259266,0.000000,0.000000,0.000000,2.508668,1.448093,3.849487,1.857178,-0.543030,-6.370732,0.000000,0.000000
0.000000,0.000000,0.000000,78.331131,60.545731,1091.905884,1372.382324,543.755798,-128.338806,-0.497988,1.256869,0.000000,0.000000,0.000000,-0.543102,2.516213,9.037476,6.495850,-2.252014,-2.952750,0.249186,0.718768
0.000000,0.000000,0.000000,76.957832,60.850906,1090.685181,1370.429199,543.023376,-125.287041,-0.497874,1.256485,0.000000,0.000000,0.000000,-1.763810,2.363625,12.394409,16.505737,-3.960999,-1.365829,0.319579,1.331708
0.000000,0.000000,0.000000,77.568184,57.493965,1088.548950,1370.185059,542.657166,-122.235268,-0.498514,1.258726,0.000000,0.000000,0.000000,-0.848279,2.973979,14.225464,22.609253,-4.815491,-0.755475,0.338512,1.589351
0.000000,0.000000,0.000000,77.568184,52.611130,1088.548950,1372.626465,542.168884,-118.206932,-0.498066,1.260969,0.000000,0.000000,0.000000,0.219841,5.262806,12.089233,17.238159,-4.449280,1.441799,0.368037,1.425910
0.000000,0.000000,0.000000,76.042305,49.711945,1089.464478,1372.382324,541.436462,-114.056526,-0.496975,1.259685,0.000000,0.000000,0.000000,-0.085336,6.025748,8.427124,10.890503,-3.350647,3.761144,0.397603,1.292315
0.000000,0.000000,0.000000,74.363831,48.796417,1088.243774,1368.231934,540.337830,-110.394402,-0.496523,1.257284,0.000000,0.000000,0.000000,-2.068987,4.347275,6.290894,11.134644,-1.885803,6.446702,0.000000,0.000000
0.000000,0.000000,0.000000,73.143120,48.033478,1083.971313,1362.372559,539.239197,-108.197128,-0.497466,1.256835,0.000000,0.000000,0.000000,-5.883699,4.194687,4.765015,9.181519,-0.665100,11.451605,0.000000,0.000000
0.000000,0.000000,0.000000,72.074997,47.575706,1077.257446,1352.850830,538.140564,-106.732277,-0.499547,1.255829,0.000000,0.000000,0.000000,-11.224297,5.873160,4.765015,2.589600,-1.153381,18.165499,0.000000,0.000000
0.000000,0.000000,0.000000,71.006882,47.880882,1070.848755,1342.596924,537.041809,-104.779144,-0.501510,1.253769,0.000000,0.000000,0.000000,-15.191598,6.483514,5.070190,-0.095947,-2.740295,22.560045,0.000000,0.000000
0.000000,0.000000,0.000000,69.633583,47.728294,1067.491821,1335.760986,536.187317,-102.581871,-0.502287,1.251308,0.000000,0.000000,0.000000,-15.801952,6.636103,3.544312,0.392334,-3.350647,22.560045,0.000000,0.000000
0.000000,0.000000,0.000000,67.955109,46.660179,1068.712524,1335.516846,536.309387,-101.483231,-0.501828,1.249650,0.000000,0.000000,0.000000,-14.123478,7.856811,0.187378,-3.513916,-2.862366,20.728985,0.000000,0.000000
0.000000,0.000000,0.000000,67.039581,45.134293,1072.984985,1340.155518,537.163879,-101.483231,-0.500626,1.248997,0.000000,0.000000,0.000000,-12.292417,8.772342,-3.474731,-10.838135,-2.129944,18.531710,0.000000,0.000000
0.000000,0.000000,0.000000,67.344757,44.523941,1077.562622,1344.794189,538.628845,-101.971512,-0.499858,1.247996,0.000000,0.000000,0.000000,-10.308765,5.873160,-5.305786,-12.058838,-1.031311,14.869587,0.000000,0.000000
0.000000,0.000000,0.000000,67.192169,44.371353,1082.140259,1348.700439,539.971619,-103.070152,-0.498985,1.246327,0.000000,0.000000,0.000000,-9.240646,-0.077791,-4.390259,-5.711182,-0.176819,11.207462,0.000000,0.000000
0.000000,0.000000,0.000000,65.208519,43.760994,1083.666138,1349.677002,540.093689,-103.802574,-0.498395,1.245473,0.000000,0.000000,0.000000,-9.698412,-4.655447,0.187378,-1.072510,-0.543030,9.864683,0.000000,0.000000
