delta_c/2pi (MHz),Omega_c/2pi (MHz),EIT Amplitude (arb. units)
-733.9563916,0.96130194,0.006742683
-733.9563916,0.968964667,0.006801244
-733.9563916,0.976627395,0.006857547
-733.9563916,0.984290122,0.006911641
-733.9563916,0.991952849,0.006963571
-733.9563916,0.999615577,0.007013387
-733.9563916,1.007278304,0.007061134
-733.9563916,1.014941031,0.007106861
-733.9563916,1.022603759,0.007150614
-733.9563916,1.030266486,0.007192442
-733.9563916,1.037929214,0.007232392
-733.9563916,1.045591941,0.00727051
-733.9563916,1.053254668,0.007306845
-733.9563916,1.060917396,0.007341444
-733.9563916,1.068580123,0.007374354
-733.9563916,1.076242851,0.007405623
-733.9563916,1.083905578,0.007435297
-733.9563916,1.091568305,0.007463425
-733.9563916,1.099231033,0.007490054
-733.9563916,1.10689376,0.007515232
-733.9563916,1.114556488,0.007539005
-733.9563916,1.122219215,0.007561421
-733.9563916,1.129881942,0.007582527
-733.9563916,1.13754467,0.007602371
-733.9563916,1.145207397,0.007621001
-733.9563916,1.152870124,0.007638463
-733.9563916,1.160532852,0.007654805
-733.9563916,1.168195579,0.007670075
-733.9563916,1.175858307,0.007684319
-733.9563916,1.183521034,0.007697586
-733.9563916,1.191183761,0.007709922
-733.9563916,1.198846489,0.007721376
-733.9563916,1.206509216,0.007731993
-733.9563916,1.214171944,0.007741823
-733.9563916,1.221834671,0.007750912
-733.9563916,1.229497398,0.007759308
-733.9563916,1.237160126,0.007767057
-733.9563916,1.244822853,0.007774208
-733.9563916,1.25248558,0.007780808
-733.9563916,1.260148308,0.007786905
-733.9563916,1.267811035,0.007792544
-733.9563916,1.275473763,0.007797775
-733.9563916,1.28313649,0.007802645
-733.9563916,1.290799217,0.0078072
-733.9563916,1.298461945,0.007811488
-733.9563916,1.306124672,0.007815558
-733.9563916,1.3137874,0.007819455
-733.9563916,1.321450127,0.007823227
-733.9563916,1.329112854,0.007826923
-733.9563916,1.336775582,0.007830589
-733.9563916,1.344438309,0.007834272
-733.9563916,1.352101037,0.00783802
-733.9563916,1.359763764,0.007841881
-733.9563916,1.367426491,0.007845902
-733.9563916,1.375089219,0.00785013
-733.9563916,1.382751946,0.007854613
-733.9563916,1.390414673,0.007859397
-733.9563916,1.398077401,0.007864532
-733.9563916,1.405740128,0.007870063
-733.9563916,1.413402856,0.007876038
-733.9563916,1.421065583,0.007882505
-733.9563916,1.42872831,0.007889511
-733.9563916,1.436391038,0.007897103
-733.9563916,1.444053765,0.00790533
-733.9563916,1.451716493,0.007914237
-733.9563916,1.45937922,0.007923874
-733.9563916,1.467041947,0.007934286
-733.9563916,1.474704675,0.007945522
-733.9563916,1.482367402,0.007957628
-733.9563916,1.49003013,0.007970653
-733.9563916,1.497692857,0.007984644
-733.9563916,1.505355584,0.007999647
-733.9563916,1.513018312,0.008015711
-733.9563916,1.520681039,0.008032883
-733.9563916,1.528343766,0.008051207
-733.9563916,1.536006494,0.008070716
-733.9563916,1.543669221,0.008091424
-733.9563916,1.551331949,0.008113314
-733.9563916,1.558994676,0.008136342
-733.9563916,1.566657403,0.008160443
-733.9563916,1.574320131,0.008185549
-733.9563916,1.581982858,0.008211586
-733.9563916,1.589645586,0.008238481
-733.9563916,1.597308313,0.008266163
-733.9563916,1.60497104,0.008294558
-733.9563916,1.612633768,0.008323594
-733.9563916,1.620296495,0.008353199
-733.9563916,1.627959223,0.0083833
-733.9563916,1.63562195,0.008413825
-733.9563916,1.643284677,0.0084447
-733.9563916,1.650947405,0.008475853
-733.9563916,1.658610132,0.008507212
-733.9563916,1.666272859,0.008538705
-733.9563916,1.673935587,0.008570258
-733.9563916,1.681598314,0.008601799
-733.9563916,1.689261042,0.008633256
-733.9563916,1.696923769,0.008664556
-733.9563916,1.704586496,0.008695626
-733.9563916,1.712249224,0.008726394
-733.9563916,1.719911951,0.008756788
-733.9563916,1.727574679,0.008786734
-733.9563916,1.735237406,0.008816161
-733.9563916,1.742900133,0.008844995
-733.9563916,1.750562861,0.008873165
-733.9563916,1.758225588,0.008900597
-733.9563916,1.765888315,0.008927219
-733.9563916,1.773551043,0.008952958
-733.9563916,1.78121377,0.008977743
-733.9563916,1.788876498,0.0090015
-733.9563916,1.796539225,0.009024157
-733.9563916,1.804201952,0.009045641
-733.9563916,1.81186468,0.00906588
-733.9563916,1.819527407,0.009084802
-733.9563916,1.827190135,0.009102332
-733.9563916,1.834852862,0.0091184
-733.9563916,1.842515589,0.009132933
-733.9563916,1.850178317,0.009145857
-733.9563916,1.857841044,0.009157101
-733.9563916,1.865503772,0.009166592
-733.9563916,1.873166499,0.009174257
-733.9563916,1.880829226,0.009180025
-733.9563916,1.888491954,0.009183821
-733.9563916,1.896154681,0.009185574
-733.9563916,1.903817408,0.009185211
-733.9563916,1.911480136,0.00918266
-733.9563916,1.919142863,0.009177848
-733.9563916,1.926805591,0.009170702
-733.9563916,1.934468318,0.00916115
-733.9563916,1.942131045,0.00914912
-733.9563916,1.949793773,0.009134538
-733.9563916,1.9574565,0.009117333
-733.9563916,1.965119228,0.009097432
-733.9563916,1.972781955,0.009074762
-733.9563916,1.980444682,0.00904925
-733.9563916,1.98810741,0.009020825
-733.9563916,1.995770137,0.008989413
-733.9563916,2.003432865,0.008954942
-733.9563916,2.011095592,0.008917339
-733.9563916,2.018758319,0.008876533
-733.9563916,2.026421047,0.008832449
-733.9563916,2.034083774,0.008785017
-733.9563916,2.041746501,0.008734163
-733.9563916,2.049409229,0.008679814
-733.9563916,2.057071956,0.008621899
-733.9563916,2.064734684,0.008560344
-733.9563916,2.072397411,0.008495078
-733.9563916,2.080060138,0.008426038
-733.9563916,2.087722866,0.008353192
-733.9563916,2.095385593,0.008276578
-733.9563916,2.103048321,0.008196328
-733.9563916,2.110711048,0.008112665
-733.9563916,2.118373775,0.008025875
-733.9563916,2.126036503,0.007936269
-733.9563916,2.13369923,0.007844164
-733.9563916,2.141361957,0.007749879
-733.9563916,2.149024685,0.007653731
-733.9563916,2.156687412,0.007556038
-733.9563916,2.16435014,0.007457119
-733.9563916,2.172012867,0.007357291
-733.9563916,2.179675594,0.007256873
-733.9563916,2.187338322,0.007156182
-733.9563916,2.195001049,0.007055536
-733.9563916,2.202663777,0.006955253
-733.9563916,2.210326504,0.006855651
-733.9563916,2.217989231,0.006757049
-733.9563916,2.225651959,0.006659764
-733.9563916,2.233314686,0.006564114
-733.9563916,2.240977414,0.006470417
-733.9563916,2.248640141,0.00637899
-733.9563916,2.256302868,0.006290153
-733.9563916,2.263965596,0.006204223
-733.9563916,2.271628323,0.006121518
-733.9563916,2.27929105,0.006042356
-733.9563916,2.286953778,0.005967054
-733.9563916,2.294616505,0.005895932
-733.9563916,2.302279233,0.005829306
-733.9563916,2.30994196,0.005767495
-733.9563916,2.317604687,0.005710817
-733.9563916,2.325267415,0.005659589
-733.9563916,2.332930142,0.005614131
-733.9563916,2.34059287,0.005574758
-733.9563916,2.348255597,0.005541791
-733.9563916,2.355918324,0.005515546
-733.9563916,2.363581052,0.005496341
-733.9563916,2.371243779,0.005484496
-733.9563916,2.378906507,0.005480326
-733.9563916,2.386569234,0.005484151
-733.9563916,2.394231961,0.005496289
-733.9563916,2.401894689,0.005517057
-733.9563916,2.409557416,0.005546773
-733.9563916,2.417220143,0.005585756
-733.9563916,2.424882871,0.005634322
-733.9563916,2.432545598,0.005692792
-733.9563916,2.440208326,0.005761481
-733.9563916,2.447871053,0.005840709
-733.9563916,2.45553378,0.005930793
-733.9563916,2.463196508,0.006032051
-733.9563916,2.470859235,0.006144801
-733.9563916,2.478521963,0.006269361
-733.9563916,2.48618469,0.006406049
-733.9563916,2.493847417,0.006555183
-733.9563916,2.501510145,0.006717082
-733.9563916,2.509172872,0.006892062
-733.9563916,2.516835599,0.007080442
-733.9563916,2.524498327,0.00728254
-733.9563916,2.532161054,0.007498674
-733.9563916,2.539823782,0.007729162
-733.9563916,2.547486509,0.007974321
-733.9563916,2.555149236,0.008234471
-733.9563916,2.562811964,0.008509928
-733.9563916,2.570474691,0.00880101
-733.9563916,2.578137419,0.009108037
-733.9563916,2.585800146,0.009431325
-733.9563916,2.593462873,0.009771193
-733.9563916,2.601125601,0.010127958
-733.9563916,2.608788328,0.010501939
-733.9563916,2.616451056,0.010893453
-733.9563916,2.624113783,0.011302819
-733.9563916,2.63177651,0.011730354
-733.9563916,2.639439238,0.012176377
-733.9563916,2.647101965,0.012641205
-733.9563916,2.654764692,0.013125157
-733.9563916,2.66242742,0.01362855
-733.9563916,2.670090147,0.014151702
-733.9563916,2.677752875,0.014694931
-733.9563916,2.685415602,0.015258556
-733.9563916,2.693078329,0.015842894
-733.9563916,2.700741057,0.016448263
-733.9563916,2.708403784,0.017074981
-733.9563916,2.716066512,0.017723366
-733.9563916,2.723729239,0.018393736
-733.9563916,2.731391966,0.01908641
-733.9563916,2.739054694,0.019801704
-733.9563916,2.746717421,0.020539937
-733.9563916,2.754380149,0.021301428
-733.9563916,2.762042876,0.022086493
-733.9563916,2.769705603,0.022895451
-733.9563916,2.777368331,0.02372862
-733.9563916,2.785031058,0.024586318
-733.9563916,2.792693785,0.025468863
-733.9563916,2.800356513,0.026376572
-733.9563916,2.80801924,0.027309764
-733.9563916,2.815681968,0.028230733
-733.9563916,2.823344695,0.02906132
-733.9563916,2.831007422,0.029689349
-732.4559371,0.539851933,-0.00125911
-732.4559371,0.547514661,-0.001130819
-732.4559371,0.555177388,-0.000959508
-732.4559371,0.562840116,-0.000766984
-732.4559371,0.570502843,-0.000568616
-732.4559371,0.57816557,-0.000371913
-732.4559371,0.585828298,-0.000176878
-732.4559371,0.593491025,1.65E-05
-732.4559371,0.601153753,0.000208187
-732.4559371,0.60881648,0.000398215
-732.4559371,0.616479207,0.000586572
-732.4559371,0.624141935,0.000773257
-732.4559371,0.631804662,0.000958268
-732.4559371,0.639467389,0.001141605
-732.4559371,0.647130117,0.001323268
-732.4559371,0.654792844,0.001503254
-732.4559371,0.662455572,0.001681563
-732.4559371,0.670118299,0.001858194
-732.4559371,0.677781026,0.002033146
-732.4559371,0.685443754,0.002206419
-732.4559371,0.693106481,0.00237801
-732.4559371,0.700769209,0.002547919
-732.4559371,0.708431936,0.002716145
-732.4559371,0.716094663,0.002882687
-732.4559371,0.723757391,0.003047544
-732.4559371,0.731420118,0.003210716
-732.4559371,0.739082846,0.0033722
-732.4559371,0.746745573,0.003531996
-732.4559371,0.7544083,0.003690104
-732.4559371,0.762071028,0.003846522
-732.4559371,0.769733755,0.004001248
-732.4559371,0.777396482,0.004154283
-732.4559371,0.78505921,0.004305625
-732.4559371,0.792721937,0.004455274
-732.4559371,0.800384665,0.004603227
-732.4559371,0.808047392,0.004749485
-732.4559371,0.815710119,0.004894046
-732.4559371,0.823372847,0.005036909
-732.4559371,0.831035574,0.005178073
-732.4559371,0.838698302,0.005317538
-732.4559371,0.846361029,0.005455301
-732.4559371,0.854023756,0.005591363
-732.4559371,0.861686484,0.005725723
-732.4559371,0.869349211,0.005858379
-732.4559371,0.877011938,0.005989329
-732.4559371,0.884674666,0.006118575
-732.4559371,0.892337393,0.006246113
-732.4559371,0.900000121,0.006371944
-732.4559371,0.907662848,0.006496067
-732.4559371,0.915325575,0.00661848
-732.4559371,0.922988303,0.006739182
-732.4559371,0.93065103,0.006858172
-732.4559371,0.938313758,0.00697545
-732.4559371,0.945976485,0.007091015
-732.4559371,0.953639212,0.007204865
-732.4559371,0.96130194,0.007316999
-732.4559371,0.968964667,0.007427417
-732.4559371,0.976627395,0.007536117
-732.4559371,0.984290122,0.007643099
-732.4559371,0.991952849,0.007748361
-732.4559371,0.999615577,0.007851903
-732.4559371,1.007278304,0.007953723
-732.4559371,1.014941031,0.008053821
-732.4559371,1.022603759,0.008152195
-732.4559371,1.030266486,0.008248845
-732.4559371,1.037929214,0.00834377
-732.4559371,1.045591941,0.008436968
-732.4559371,1.053254668,0.008528439
-732.4559371,1.060917396,0.008618182
-732.4559371,1.068580123,0.008706195
-732.4559371,1.076242851,0.008792478
-732.4559371,1.083905578,0.008877029
-732.4559371,1.091568305,0.008959848
-732.4559371,1.099231033,0.009040934
-732.4559371,1.10689376,0.009120286
-732.4559371,1.114556488,0.009197902
-732.4559371,1.122219215,0.009273782
-732.4559371,1.129881942,0.009347925
-732.4559371,1.13754467,0.009420329
-732.4559371,1.145207397,0.009490994
-732.4559371,1.152870124,0.009559919
-732.4559371,1.160532852,0.009627103
-732.4559371,1.168195579,0.009692545
-732.4559371,1.175858307,0.009756244
-732.4559371,1.183521034,0.009818198
-732.4559371,1.191183761,0.009878407
-732.4559371,1.198846489,0.00993687
-732.4559371,1.206509216,0.009993586
-732.4559371,1.214171944,0.010048554
-732.4559371,1.221834671,0.010101773
-732.4559371,1.229497398,0.010153241
-732.4559371,1.237160126,0.010202959
-732.4559371,1.244822853,0.010250925
-732.4559371,1.25248558,0.010297137
-732.4559371,1.260148308,0.010341596
-732.4559371,1.267811035,0.010384299
-732.4559371,1.275473763,0.010425247
-732.4559371,1.28313649,0.010464437
-732.4559371,1.290799217,0.01050187
-732.4559371,1.298461945,0.010537543
-732.4559371,1.306124672,0.010571457
-732.4559371,1.3137874,0.01060361
-732.4559371,1.321450127,0.010634
-732.4559371,1.329112854,0.010662628
-732.4559371,1.336775582,0.010689492
-732.4559371,1.344438309,0.010714591
-732.4559371,1.352101037,0.010737924
-732.4559371,1.359763764,0.010759491
-732.4559371,1.367426491,0.010779289
-732.4559371,1.375089219,0.010797319
-732.4559371,1.382751946,0.010813579
-732.4559371,1.390414673,0.010828068
-732.4559371,1.398077401,0.010840785
-732.4559371,1.405740128,0.01085173
-732.4559371,1.413402856,0.010860901
-732.4559371,1.421065583,0.010868297
-732.4559371,1.42872831,0.010873917
-732.4559371,1.436391038,0.01087776
-732.4559371,1.444053765,0.010879826
-732.4559371,1.451716493,0.010880113
-732.4559371,1.45937922,0.010878621
-732.4559371,1.467041947,0.010875348
-732.4559371,1.474704675,0.010870293
-732.4559371,1.482367402,0.010863455
-732.4559371,1.49003013,0.010854834
-732.4559371,1.497692857,0.010844428
-732.4559371,1.505355584,0.010832237
-732.4559371,1.513018312,0.010818259
-732.4559371,1.520681039,0.010802493
-732.4559371,1.528343766,0.01078494
-732.4559371,1.536006494,0.010765601
-732.4559371,1.543669221,0.010744482
-732.4559371,1.551331949,0.010721598
-732.4559371,1.558994676,0.010696966
-732.4559371,1.566657403,0.010670611
-732.4559371,1.574320131,0.010642557
-732.4559371,1.581982858,0.01061283
-732.4559371,1.589645586,0.010581455
-732.4559371,1.597308313,0.010548457
-732.4559371,1.60497104,0.010513862
-732.4559371,1.612633768,0.010477695
-732.4559371,1.620296495,0.010439982
-732.4559371,1.627959223,0.010400747
-732.4559371,1.63562195,0.010360016
-732.4559371,1.643284677,0.010317816
-732.4559371,1.650947405,0.01027417
-732.4559371,1.658610132,0.010229104
-732.4559371,1.666272859,0.010182644
-732.4559371,1.673935587,0.010134815
-732.4559371,1.681598314,0.010085643
-732.4559371,1.689261042,0.010035152
-732.4559371,1.696923769,0.009983368
-732.4559371,1.704586496,0.009930317
-732.4559371,1.712249224,0.009876024
-732.4559371,1.719911951,0.009820514
-732.4559371,1.727574679,0.009763813
-732.4559371,1.735237406,0.009705945
-732.4559371,1.742900133,0.009646937
-732.4559371,1.750562861,0.009586814
-732.4559371,1.758225588,0.009525601
-732.4559371,1.765888315,0.009463323
-732.4559371,1.773551043,0.009400006
-732.4559371,1.78121377,0.009335675
-732.4559371,1.788876498,0.009270356
-732.4559371,1.796539225,0.009204074
-732.4559371,1.804201952,0.009136854
-732.4559371,1.81186468,0.009068721
-732.4559371,1.819527407,0.008999702
-732.4559371,1.827190135,0.008929821
-732.4559371,1.834852862,0.008859104
-732.4559371,1.842515589,0.008787576
-732.4559371,1.850178317,0.008715262
-732.4559371,1.857841044,0.008642188
-732.4559371,1.865503772,0.00856838
-732.4559371,1.873166499,0.008493862
-732.4559371,1.880829226,0.00841866
-732.4559371,1.888491954,0.008342799
-732.4559371,1.896154681,0.008266305
-732.4559371,1.903817408,0.008189203
-732.4559371,1.911480136,0.008111518
-732.4559371,1.919142863,0.008033276
-732.4559371,1.926805591,0.007954503
-732.4559371,1.934468318,0.007875223
-732.4559371,1.942131045,0.007795462
-732.4559371,1.949793773,0.007715245
-732.4559371,1.9574565,0.007634597
-732.4559371,1.965119228,0.007553545
-732.4559371,1.972781955,0.007472113
-732.4559371,1.980444682,0.007390327
-732.4559371,1.98810741,0.007308212
-732.4559371,1.995770137,0.007225793
-732.4559371,2.003432865,0.007143096
-732.4559371,2.011095592,0.007060146
-732.4559371,2.018758319,0.006976969
-732.4559371,2.026421047,0.00689359
-732.4559371,2.034083774,0.006810034
-732.4559371,2.041746501,0.006726327
-732.4559371,2.049409229,0.006642494
-732.4559371,2.057071956,0.00655856
-732.4559371,2.064734684,0.006474551
-732.4559371,2.072397411,0.006390492
-732.4559371,2.080060138,0.006306413
-732.4559371,2.087722866,0.00622236
-732.4559371,2.095385593,0.006138408
-732.4559371,2.103048321,0.006054678
